n1,n2,lpt,mx
4.238236535,1.833178154,2.278862648,yes
4.279344655,2.065108518,2.920448269,yes
4.197493564,2.624251202,2.510825918,yes
4.384375515,1.725181817,2.14894737,yes
4.357945404,2.319412496,2.19013747,yes
4.38688521,2.318445687,1.826079218,yes
4.475534561,2.387328553,2.228611806,yes
4.403108189,2.265460206,2.209784599,yes
4.611114729,2.080030747,2.282513397,yes
3.998827542,2.074812204,1.966874671,yes
3.986829566,2.593315194,2.276065761,yes
4.350543257,1.870360131,1.971663171,yes
4.476062103,2.629773413,2.260680573,yes
4.492613662,2.312277409,2.106155686,yes
4.480432198,3.080963465,1.116248258,yes
4.188823185,2.317114017,2.007777493,yes
4.281846432,2.37178028,2.174925624,yes
4.098678096,1.893994863,1.914941627,yes
4.375929944,2.641106649,2.123034391,yes
4.49033907,2.28892847,2.065444496,yes
4.162926209,2.383917184,2.355970893,yes
4.362152267,1.91949861,2.312991321,yes
4.189989896,2.351829188,1.403636546,yes
4.524858419,1.938799724,2.068656284,yes
4.024212389,2.139814782,2.142681337,yes
4.40358231,2.241449497,2.347236049,yes
4.300097888,2.756757069,2.997213443,yes
4.483204141,1.914662315,2.891245046,yes
4.424891463,2.081984098,2.412494763,yes
4.384732314,2.475332264,2.639180599,yes
4.444507152,2.649290831,2.156936458,yes
4.392881767,3.343134565,3.327158875,yes
4.618179707,2.665950192,2.850211124,yes
4.488803512,2.300074914,2.704016976,yes
4.896056182,2.379619526,2.799329971,yes
4.23446006,1.887659486,1.824471036,yes
4.261905419,2.454169107,2.426644921,yes
4.078362612,2.188706835,2.297338359,yes
4.653527273,1.835591415,2.922844128,yes
4.716351926,2.183647665,2.197777284,yes
4.136426661,1.506008768,1.898135574,yes
4.451052761,2.030293037,2.016061406,yes
3.961267393,2.230806942,2.197605258,yes
4.342110614,3.199588106,2.027642321,yes
3.767906362,2.840357372,2.33011484,yes
4.425813637,2.594167469,1.584691302,yes
4.509188061,2.359374373,1.823554073,yes
4.215565127,2.47850789,2.048774673,yes
4.439070611,2.159498572,1.452312126,yes
4.0225903,2.184524692,2.388832082,yes
4.389187949,2.267700551,1.656366043,yes
4.391716066,2.541098938,2.196137331,yes
4.621573029,2.582684534,1.868454224,yes
4.777788741,1.883598979,2.062106488,yes
4.22931867,2.392095076,1.878410924,yes
4.426082707,1.579390072,2.241028381,yes
4.450528683,2.41163607,2.746810597,yes
4.256812119,2.669722365,1.920973138,yes
4.443927449,2.059280524,2.478498033,yes
4.206177931,2.068724396,2.643271791,yes
4.567718649,2.638573503,1.992922451,yes
4.506540612,2.261565124,2.345879506,yes
4.229865463,1.888298368,2.385155235,yes
4.185912222,2.691022598,2.537399736,yes
3.914329891,2.765039589,2.7114404,yes
4.312874372,2.12347453,1.744179418,yes
4.193232126,2.958264319,2.176125558,yes
4.410259795,2.441704326,1.702238551,yes
4.486418385,1.736543404,2.966063726,yes
4.128221024,1.768381324,2.009116223,yes
4.169189458,2.829243058,1.995297624,yes
4.435826754,2.13376393,2.420177638,yes
4.253557459,2.855399411,2.56071805,yes
4.199314913,2.535145104,2.271606762,yes
4.386512487,2.802283611,2.949338867,yes
4.057594042,2.615037994,2.26824053,yes
4.490012308,1.967110857,1.808707527,yes
3.778082696,2.66901136,2.278423729,yes
4.354070735,2.051591751,1.718851278,yes
4.20599189,2.33206436,1.534247876,yes
4.410089381,2.624575119,2.466038741,yes
4.266767547,3.015231907,1.874774893,yes
4.520520494,2.300152171,1.573691794,yes
4.387039884,2.012307659,3.359599318,yes
4.320479256,2.487933341,1.980540298,yes
4.804756912,2.145905116,1.714707909,yes
4.686350559,1.76348107,1.887222882,yes
4.657581984,2.161336175,2.594253087,yes
4.494117739,2.101399288,2.487812196,yes
4.057229277,2.213698925,2.586958158,yes
4.611919232,2.856532947,2.295537458,yes
4.276075034,2.443467351,2.773399933,yes
4.519886622,1.962901555,2.628287281,yes
4.196348414,2.347849491,2.82678888,yes
4.172581681,2.414153148,2.632245479,yes
4.317145188,2.611423862,2.448238355,yes
4.811065728,2.116064512,2.510197575,yes
4.386743153,2.546326538,2.452982328,yes
4.44820788,2.52294871,2.399887128,yes
4.444218853,2.306377298,2.058111112,yes
4.329086867,1.613956904,2.310577996,yes
4.434966184,2.865878907,2.370410014,yes
4.500554833,2.220898495,2.588047842,yes
4.577926501,2.607821835,2.466170023,yes
4.505355094,1.935861165,1.955559267,yes
4.277301077,1.963663011,2.099450469,yes
4.428169111,3.031742949,2.579284829,yes
4.228865775,2.068490039,3.031620438,yes
4.362551891,2.508197972,2.192262599,yes
4.550484224,2.660061535,2.558938986,yes
4.786149246,2.291429592,2.370252523,yes
4.518318974,1.694361231,2.718191872,yes
4.4078316,2.149068331,2.370381658,yes
4.756974562,2.436664415,2.589893149,yes
4.228244435,2.619238126,2.422029302,yes
4.759268194,2.02284412,1.652994499,yes
4.170085947,1.605430683,2.611255508,yes
4.43164251,2.156182456,2.254383621,yes
4.255240848,1.599113922,3.450586298,yes
4.043220747,3.19149668,2.034224341,yes
4.481136673,2.501007086,2.31642989,yes
4.406828724,2.244620328,1.943612069,yes
4.114665948,2.716015517,2.149702961,yes
3.68622619,2.226804166,1.958751006,yes
4.434443172,2.408787382,2.23459158,yes
4.192085867,2.429394443,2.826776493,yes
3.812042212,2.903816752,2.677431455,yes
4.452721094,3.031480965,1.851316778,yes
4.008319124,2.667440928,1.491195104,yes
4.079787464,2.042652108,2.24876736,yes
4.285447405,2.642052796,2.444389665,yes
4.554595379,2.042036412,2.134411199,yes
4.068796182,2.005826042,1.861651625,yes
4.595188696,2.508818279,2.260086619,yes
4.441030689,1.884449236,2.434989299,yes
4.279934302,2.662855545,1.776258406,yes
4.090221755,2.353507832,2.101123371,yes
4.053246952,1.718328001,1.934752457,yes
4.27967452,2.96836384,2.540477898,yes
4.384394644,3.120453172,2.361252008,yes
4.237008413,2.273311932,1.69616762,yes
3.931612555,3.323307412,1.722316593,yes
4.451259794,1.83531114,2.579101361,yes
4.374233058,1.661297812,2.422534746,yes
4.225606143,2.262481344,2.016508876,yes
4.167535831,2.860539221,2.464909014,yes
4.514899971,2.557637425,2.793628684,yes
4.19281671,2.140673943,2.855910492,yes
4.459552432,1.835912902,2.813197389,yes
4.256267606,1.53900235,2.049373379,yes
4.189813606,2.613142851,2.108265673,yes
4.205996727,2.643310284,2.011048433,yes
4.683523212,2.64076279,2.21139374,yes
4.191929456,2.491122963,2.554408578,yes
4.34922715,1.669272279,1.693801485,yes
4.681598327,2.740743651,1.945189294,yes
4.347133777,2.427611992,2.303002294,yes
4.308536492,2.413993913,2.335994725,yes
4.359158731,2.016829029,2.4354004,yes
4.511324205,2.740746282,2.91059509,yes
4.359704026,2.199510082,2.877633705,yes
4.363174605,2.461079258,2.091679795,yes
4.04943992,2.419911411,2.501958815,yes
4.363151561,2.172852486,1.84622089,yes
4.392514765,2.504265209,1.75535,yes
3.994113953,2.048184878,2.857455879,yes
4.412136585,2.943860134,2.592650394,yes
4.415218563,2.621983872,2.683681153,yes
4.332771142,2.644979686,2.062121246,yes
4.13908873,2.364983983,2.853128316,yes
4.26494307,2.639271061,1.423836781,yes
4.131202757,1.995615627,2.221426334,yes
4.562596157,1.634586442,2.390414974,yes
4.290322618,2.228093866,2.434302476,yes
4.39433453,2.31306007,1.490338085,yes
4.368153686,2.528755012,2.557746152,yes
4.168094962,2.266796562,1.47212378,yes
4.338610526,2.440855338,2.857914963,yes
4.453418346,2.719916975,2.524297981,yes
4.152885129,2.138138205,2.73005211,yes
4.545761842,1.819298173,1.930247604,yes
4.239975638,2.590804771,2.431337585,yes
4.686980184,1.901023767,2.310835829,yes
4.105038754,2.44281139,2.469037536,yes
4.281599358,2.678529718,2.062542003,yes
4.323825121,2.121989337,2.396956888,yes
4.508287023,2.318415244,2.056717348,yes
4.403637606,2.016595436,2.167617537,yes
4.295384818,2.256248595,1.840374689,yes
4.671531428,2.296042035,3.192904319,yes
4.549134682,2.790741666,1.755665834,yes
4.325666339,2.679272788,2.22409351,yes
4.448838225,2.163163746,2.470216539,yes
4.203461606,2.909764764,2.190696348,yes
4.044930769,2.06098397,1.636332169,yes
4.478923895,1.717237709,2.609445634,yes
4.252783292,2.64047261,1.942837434,yes
4.001341326,2.176096116,2.366523858,yes
4.215483888,3.23905859,2.451817361,yes
4.311379986,2.219975344,1.606631995,yes
4.38314885,1.900612002,1.844114022,yes
4.276773843,2.135022959,2.871291426,yes
4.465412304,2.256943706,1.962010332,yes
4.294049518,2.104081575,2.686172954,yes
4.362031689,1.901780922,2.024296443,yes
4.739351691,2.787457057,1.970989514,yes
4.373374948,1.975076226,1.936017314,yes
4.025180457,2.694540341,2.685933606,yes
4.122549254,2.02402793,2.554478308,yes
4.555381088,1.454902067,2.695579219,yes
4.788379296,2.142623174,2.575069449,yes
4.436255341,2.463244367,2.700210799,yes
3.992972229,1.719488578,1.577581797,yes
4.485352521,2.673768873,2.187326588,yes
4.024770552,2.532128943,2.066951126,yes
4.269954699,2.274222561,2.369380674,yes
4.301381035,2.179425399,2.352482991,yes
4.146124718,1.922558072,2.361414574,yes
4.387041157,2.000106869,1.294618386,yes
4.479353109,2.764238634,2.315108834,yes
4.31310145,1.962290606,2.483114013,yes
4.290822842,2.244609151,2.533370655,yes
4.429929254,2.287195563,2.563139724,yes
4.239328751,1.917626337,2.49441278,yes
4.314127032,2.356141313,1.95663229,yes
4.676413105,1.602534569,2.549910156,yes
3.939315394,1.445816072,2.46877029,yes
4.48273835,2.750924037,3.167723033,yes
3.778975959,1.836694015,2.231285464,yes
4.400477789,2.658121241,2.420033813,yes
4.338479359,2.008275072,2.182049364,yes
4.055112508,2.847740335,2.275492601,yes
4.525294592,2.439118496,2.380050961,yes
4.138565758,1.67904361,2.923020533,yes
4.521812805,1.718517617,2.270998762,yes
4.255473401,2.287984342,2.314893409,yes
4.533221986,1.845928451,2.610097943,yes
4.142624627,3.147142246,2.690177203,yes
4.571882205,2.845339411,2.542273379,yes
4.844528335,2.582736709,2.224720565,yes
4.839203205,2.029814021,2.354354756,yes
4.227040478,1.942621497,1.422464776,yes
3.962935242,1.674507255,1.888555886,yes
4.220019502,2.182295022,1.874182277,yes
4.093288531,2.936034853,2.785515552,yes
4.630692197,2.093151171,3.015038331,yes
4.404698379,2.117121803,2.476971327,yes
4.276528941,1.873452895,2.947966328,yes
4.267843108,1.913476556,2.441299002,yes
3.939503669,2.162946362,2.105372818,yes
4.356103046,2.005546819,1.775441705,yes
4.186622804,2.141513281,2.929113929,yes
4.19419695,2.822759522,1.521419192,yes
4.362308514,2.16375784,2.165276668,yes
4.18147646,2.165334679,2.043399635,yes
4.480613847,2.369769401,2.70135621,yes
4.396192767,2.469633649,2.864663741,yes
4.300560335,2.453726176,1.901908578,yes
4.495432829,1.965959146,2.702229149,yes
4.236974264,1.402941379,2.509120555,yes
4.317197792,1.947655855,2.049856579,yes
4.262909613,2.491027263,2.226770289,yes
4.177185315,2.710841537,2.086146417,yes
4.359309252,2.501976354,2.980244094,yes
4.521331361,2.017843348,1.651785451,yes
4.033434148,2.566936581,2.122371386,yes
4.526155343,1.76049637,1.494630857,yes
4.205681696,2.984556457,2.181680514,yes
4.448052515,2.297929727,1.838159364,yes
4.123329778,2.065478804,2.270322396,yes
4.514622802,2.852695134,1.920406622,yes
4.100499404,2.327533375,2.142168411,yes
3.831981306,2.106444527,2.001869135,yes
4.235979691,2.555754181,1.948899436,yes
4.260928399,1.75524938,1.784483538,yes
4.157029573,1.99786145,2.301312291,yes
4.228201859,2.633665648,2.085529551,yes
4.253477921,2.673948954,1.427649156,yes
4.223771979,2.500951281,2.055056857,yes
4.270680046,2.643679037,2.31135226,yes
4.16541569,2.509382926,1.791315115,yes
4.415522732,2.355849567,2.587092115,yes
4.504816316,2.624782749,2.434763211,yes
4.329813206,1.870607712,2.109612652,yes
4.50101118,2.831396341,2.289857425,yes
4.059768124,2.720088529,1.88424494,yes
4.362822082,2.130318811,2.448444711,yes
4.340270309,2.634243859,2.016995823,yes
4.446372796,2.766444189,2.486044998,yes
4.352443908,2.280384761,1.785556654,yes
4.182172448,2.120112732,2.249149503,yes
4.536076098,2.472203045,2.214042216,yes
4.077366548,3.175872808,2.654551551,yes
4.292406849,2.466994211,1.905622522,yes
4.281062349,2.666964478,2.089882661,yes
4.343826893,2.615444258,1.713240031,yes
4.398156615,2.11350384,2.98155504,yes
4.575240655,1.883964948,2.088773357,yes
4.457449967,2.082887341,3.165282307,yes
3.831469645,1.959679871,2.043725263,yes
3.857840649,1.804017016,2.186316358,yes
4.076656437,1.918416161,1.955165524,yes
3.919055351,2.218323779,2.832965516,yes
4.195353215,2.281673088,1.670502507,yes
4.351067816,2.000623908,2.206029441,yes
4.122405569,2.392351844,2.329614891,yes
4.404056915,2.282637893,2.546946614,yes
3.968547113,2.751827872,2.31932249,yes
4.228206711,1.430499314,2.296486665,yes
4.3702946,2.497331202,2.201505998,yes
4.45288929,1.736688208,2.240058454,yes
4.365321372,2.271091494,1.863287165,yes
4.205334362,3.051503403,2.308410844,yes
4.351122583,2.7511265,2.347549556,yes
4.164690246,2.54634779,2.409543744,yes
4.076355389,2.260282156,2.469754063,yes
4.440118639,1.868373748,2.69896788,yes
4.219054641,2.215400241,2.477373541,yes
3.960914062,2.225151117,1.864491086,yes
4.53816196,1.910755421,1.870558804,yes
4.418162937,2.277152064,2.364413186,yes
4.078991912,1.8232662,1.90170896,yes
4.70294111,2.178342671,1.785239973,yes
4.127871172,2.330359928,2.039604982,yes
4.119886881,1.944034251,3.01307509,yes
4.776902121,2.803286625,2.008328122,yes
4.734227267,1.751718004,1.110259834,yes
4.22595602,2.527067578,2.453050464,yes
3.872522807,2.064311142,2.665940547,yes
4.651723388,2.572394251,2.068991386,yes
4.100537073,2.17191703,3.073609006,yes
4.305395529,2.531566268,1.775415275,yes
4.236503795,2.464719069,1.771654752,yes
4.188014403,2.926570719,2.544530277,yes
4.556738082,2.124781916,2.073436647,yes
4.318322461,2.442245291,2.427320994,yes
4.459992823,2.966152042,2.421056962,yes
4.287986494,2.899834216,2.4797798,yes
4.342395075,2.317479882,2.421200181,yes
4.317883737,2.216881636,2.150025446,yes
4.337166142,1.966085222,2.390283698,yes
4.53555254,1.609378227,2.32927432,yes
4.507544585,1.67529302,2.038480349,yes
4.165774642,2.094799398,2.535439021,yes
4.396153401,2.354003276,2.696557868,yes
4.39212851,2.240923589,2.510970798,yes
4.277775538,2.928713348,2.485351187,yes
4.21048039,2.815075015,2.80539307,yes
4.504687807,2.654463271,2.863856789,yes
4.221822754,1.822078204,1.971292138,yes
4.038778515,2.64748291,2.092071308,yes
4.3326697,2.400928613,2.125997651,yes
4.25307832,1.867798227,2.365731372,yes
4.599641936,2.161692355,2.684814965,yes
4.069645414,2.875733709,2.156740077,yes
4.081609076,2.443658817,1.732316217,yes
4.413368664,2.359539301,2.152739002,yes
3.982782108,1.975032029,2.184282262,yes
4.330311624,1.535587606,1.754250178,yes
4.357894954,2.327557578,2.412272761,yes
4.278145849,1.731637622,2.407479469,yes
4.26450256,2.233984471,2.339598421,yes
4.370611348,2.031145027,1.503246406,yes
4.001786171,2.359515182,1.852969019,yes
4.189955769,2.684824953,2.495436782,yes
4.687689263,2.499774689,1.100022284,yes
4.307867349,1.546255896,2.210156626,yes
4.286096236,1.811103224,2.126232985,yes
4.174550879,2.865230338,2.212222176,yes
4.456634316,3.185581476,1.966907148,yes
4.037356552,2.115426783,2.732760559,yes
4.218056393,1.863642419,2.296504936,yes
4.360205282,2.900293867,2.840834453,yes
4.06733607,2.252747781,2.232422837,yes
4.913612211,2.382114691,2.671876493,yes
4.206480659,2.264140226,1.792813442,yes
4.827970358,1.916669987,2.067897414,yes
4.253827328,2.137867812,1.806074867,yes
4.436392526,2.155654876,2.046649675,yes
4.246812405,2.774735049,1.902859429,yes
4.361734985,1.870963523,2.575345717,yes
4.382494019,2.284019513,2.635450397,yes
4.557924523,2.80221531,2.362476156,yes
4.307010526,2.024253288,2.103228824,yes
4.333141578,2.544013371,2.099178269,yes
4.521434528,2.690561712,2.260135729,yes
4.552248373,2.744912299,2.411169715,yes
4.596142335,1.528926307,2.693007708,yes
4.575804719,1.830473173,2.087550501,yes
4.19759129,2.526819069,3.162015983,yes
4.558290186,2.004395379,2.406221683,yes
4.281854397,1.677089429,2.058521389,yes
4.245967096,1.887047147,1.624279546,yes
4.038757208,2.219754884,3.541953796,yes
3.914053645,1.665717346,1.338173387,yes
4.539537197,1.601133915,1.995930249,yes
3.930406805,1.436839891,2.473841196,yes
4.501225136,2.437053236,1.656895064,yes
4.078589672,2.71866298,2.541518888,yes
4.385860181,2.062407111,2.626558547,yes
4.452224472,2.336775415,2.191387547,yes
4.491173511,1.84312841,1.822313237,yes
3.959769945,1.637272224,2.377862249,yes
4.187024946,2.431478612,2.634542951,yes
4.400083099,2.939853006,1.776074122,yes
4.224836371,2.016261543,2.271499073,yes
4.070321121,2.550537266,2.150315484,yes
4.328418503,2.166886388,1.954872563,yes
4.037246416,2.524830602,2.275223357,yes
4.199450056,2.246067955,1.575403437,yes
4.628722265,2.301777849,1.955712129,yes
4.200034562,2.696781083,2.102126092,yes
4.577836552,2.87030097,1.813662832,yes
4.531530001,1.803886213,2.501306379,yes
4.298873241,1.702950602,2.080546052,yes
4.347106289,2.304842576,2.554240963,yes
4.142472301,2.526604903,2.816138094,yes
4.182356527,2.436208664,2.680905877,yes
4.304696951,2.08237516,2.464563784,yes
4.752094868,1.984102496,2.471257523,yes
4.117327234,1.65517158,1.956399548,yes
4.59280799,3.208846075,3.011899038,yes
4.400541815,1.833322936,2.395105033,yes
4.374384964,2.95701656,2.608599837,yes
4.362329095,1.991580613,2.234833448,yes
